,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,price
10488,2.8357,16.0,4.46956521739,1.04927536232,2557.0,3.70579710145,33.49,-117.68,1.063
10489,2.1935,15.0,5.29904761905,1.10285714286,983.0,1.87238095238,33.49,-117.67,1.833
10490,8.163,10.0,6.0,1.0,128.0,2.09836065574,33.49,-117.67,2.5
10491,6.323,19.0,6.81395348837,0.995348837209,1481.0,3.44418604651,33.51,-117.68,4.808
10492,6.3568,18.0,6.58201892744,0.985804416404,1649.0,2.60094637224,33.49,-117.68,2.943
10493,6.1815,25.0,6.51911468813,0.967806841046,1462.0,2.9416498994,33.48,-117.69,2.885
10494,5.756,13.0,6.96551724138,1.30344827586,679.0,2.34137931034,33.47,-117.69,3.056
10495,4.0167,18.0,5.030651341,1.0153256705,1302.0,2.49425287356,33.51,-117.66,1.896
10496,4.4732,16.0,6.0,1.06134969325,862.0,2.64417177914,33.5,-117.66,1.863
10497,4.0388,17.0,4.87759815242,1.10854503464,1893.0,4.37182448037,33.51,-117.67,1.204
10498,3.4792,18.0,4.6338028169,1.10704225352,1490.0,4.19718309859,33.51,-117.67,1.264
10499,2.9762,19.0,5.54185022026,1.08370044053,545.0,2.40088105727,33.51,-117.67,1.844
10500,3.86,23.0,5.51892744479,1.13880126183,1480.0,2.33438485804,33.47,-117.69,3.0
10501,4.1563,20.0,4.73573573574,1.09009009009,764.0,2.29429429429,33.47,-117.7,3.208
10502,3.5915,21.0,4.58091286307,1.10788381743,1423.0,2.95228215768,33.47,-117.7,3.056
10503,3.668,19.0,4.54465849387,1.08756567426,1728.0,3.02626970228,33.47,-117.69,2.438
10504,3.8403,21.0,4.88684210526,1.05,881.0,2.31842105263,33.47,-117.7,3.5
10505,3.8992,5.0,7.67886178862,1.4593495935,616.0,2.50406504065,33.43,-117.72,5.00001
10506,6.065,5.0,5.62686567164,1.06218905473,1016.0,2.52736318408,33.55,-117.68,3.155
10507,7.618,5.0,7.04714640199,1.0,1363.0,3.38213399504,33.54,-117.68,3.414
10508,5.753,5.0,6.38624338624,1.11463844797,1546.0,2.7266313933,33.52,-117.68,3.228
10509,6.8007,9.0,6.69444444444,0.991319444444,1646.0,2.85763888889,33.55,-117.69,3.183
10510,6.5394,20.0,6.22183098592,0.985915492958,801.0,2.82042253521,33.54,-117.69,2.72
10511,6.0868,17.0,6.29338327091,0.971285892634,2396.0,2.99126092385,33.53,-117.69,2.829
10512,3.4455,4.0,4.4347826087,1.29399585921,1176.0,2.4347826087,33.52,-117.69,3.25
10513,6.8279,2.0,8.78297161937,1.27378964942,1460.0,2.43739565943,33.51,-117.7,2.79
10514,4.538,3.0,5.76544175137,1.12900703675,3214.0,2.51290070367,33.52,-117.69,2.782
10515,5.9088,5.0,5.88059701493,1.10096575944,2834.0,2.48814749781,33.53,-117.7,2.885
10516,6.1007,17.0,6.8864265928,1.15512465374,876.0,2.42659279778,33.52,-117.71,3.409
10517,13.1477,11.0,7.82206405694,0.896797153025,883.0,3.14234875445,33.51,-117.71,4.87
10518,6.379,12.0,7.81939799331,1.16722408027,1543.0,2.58026755853,33.51,-117.71,5.00001
10519,10.1122,2.0,8.78665496049,1.27568042142,3550.0,3.1167690957,33.57,-117.68,5.00001
10520,8.3275,4.0,7.875,0.982142857143,705.0,3.14732142857,33.55,-117.69,3.842
10521,6.0743,3.0,6.57723577236,1.08130081301,710.0,2.88617886179,33.55,-117.69,2.743
10522,7.9338,4.0,7.9296,1.1088,1802.0,2.8832,33.54,-117.7,3.547
10523,7.1736,12.0,6.28900255754,0.997442455243,1054.0,2.69565217391,33.55,-117.7,2.621
10524,6.9343,2.0,8.09195402299,1.16858237548,703.0,2.69348659004,33.56,-117.7,2.985
10525,4.1379,3.0,4.45802919708,1.16240875912,1033.0,1.88503649635,33.56,-117.7,1.833
10526,3.3125,4.0,4.19820971867,1.16496163683,1512.0,1.93350383632,33.57,-117.7,1.385
10527,10.4415,7.0,8.82553956835,1.03776978417,1883.0,3.38669064748,33.54,-117.71,4.538
10528,7.3878,15.0,7.6875,1.15,962.0,3.00625,33.54,-117.71,3.183
10529,4.6336,2.0,4.96078431373,1.10196078431,1066.0,2.09019607843,33.58,-117.71,1.875
10530,3.6196,9.0,4.10921501706,1.21160409556,469.0,1.60068259386,33.57,-117.7,1.199
10531,4.045,4.0,5.05222734255,1.15668202765,1285.0,1.97388632873,33.57,-117.71,2.26
10532,4.877,6.0,4.78255208333,1.14713541667,1846.0,2.40364583333,33.57,-117.71,1.443
10533,6.2661,4.0,6.29015544041,1.03886010363,959.0,2.48445595855,33.51,-117.68,2.685
10534,4.6607,4.0,5.01229508197,1.12704918033,505.0,2.06967213115,33.51,-117.69,1.73
10535,5.5677,4.0,5.92191435768,1.12090680101,834.0,2.10075566751,33.5,-117.7,2.454
10536,8.583,5.0,7.27272727273,1.09956709957,617.0,2.670995671,33.49,-117.71,3.977
10537,8.7591,4.0,7.42204568024,1.02979145978,2969.0,2.94836146971,33.5,-117.7,4.347
10538,6.3579,10.0,7.35744680851,1.35744680851,1156.0,2.45957446809,33.48,-117.7,3.367
10539,6.3088,6.0,7.03860840051,1.1438268986,6223.0,2.64022061943,33.48,-117.7,3.403
10540,6.5206,14.0,6.19077901431,1.06836248013,1490.0,2.36883942766,33.47,-117.71,3.685
10541,4.89,9.0,7.2610619469,1.45575221239,1720.0,1.90265486726,33.46,-117.74,4.541
10542,5.5507,17.0,6.53902439024,1.10731707317,830.0,2.0243902439,33.47,-117.71,3.457
10543,2.8192,29.0,5.35037878788,1.02651515152,3985.0,3.77367424242,33.68,-117.7,1.625
10544,8.3634,14.0,7.47577854671,1.00692041522,2025.0,3.50346020761,33.71,-117.76,3.551
10545,3.2841,15.0,5.47884615385,1.03269230769,878.0,1.68846153846,33.71,-117.75,1.583
10546,7.9125,12.0,6.84523809524,0.97619047619,2042.0,3.47278911565,33.7,-117.76,3.449
10547,7.3141,15.0,6.93729372937,0.973597359736,1060.0,3.49834983498,33.71,-117.77,3.371
10548,5.5464,3.0,5.22413793103,1.07614942529,1486.0,2.13505747126,33.7,-117.77,2.075
10549,3.7147,4.0,4.36785714286,1.11071428571,1315.0,2.34821428571,33.7,-117.77,1.375
10550,6.1062,16.0,7.30188679245,1.07169811321,2356.0,2.96352201258,33.65,-117.69,2.746
10551,8.6088,16.0,8.77674418605,1.06046511628,1587.0,3.69069767442,33.65,-117.71,3.074
10552,6.1863,16.0,7.31749460043,1.0626349892,1249.0,2.69762419006,33.65,-117.7,3.556
10553,8.111,14.0,8.79104477612,1.06268656716,1293.0,3.85970149254,33.64,-117.71,3.089
10554,5.8399,16.0,5.58928571429,0.978571428571,950.0,3.39285714286,33.63,-117.71,2.206
10555,4.5909,16.0,5.47587719298,1.09649122807,1357.0,2.97587719298,33.63,-117.71,2.418
10556,3.4261,16.0,5.16037735849,1.11320754717,945.0,2.97169811321,33.63,-117.71,2.197
10557,5.2325,16.0,6.4926686217,1.09237536657,1525.0,2.23607038123,33.63,-117.7,2.868
10558,2.2969,16.0,5.0,0.983739837398,380.0,1.54471544715,33.64,-117.72,0.675
10559,5.0686,19.0,5.97373737374,0.993939393939,1639.0,3.31111111111,33.62,-117.7,2.256
10560,5.5584,23.0,6.96788990826,1.08486238532,1501.0,3.44266055046,33.63,-117.7,2.417
10561,5.8898,22.0,6.44501278772,0.989769820972,1338.0,3.42199488491,33.62,-117.71,2.428
10562,10.4498,11.0,7.86736474695,1.07853403141,1993.0,3.47818499127,33.72,-117.76,3.861
10563,7.9739,14.0,8.11590296496,1.04582210243,1359.0,3.66307277628,33.72,-117.76,3.687
10564,8.7603,10.0,6.73224043716,0.948087431694,1241.0,3.39071038251,33.72,-117.75,3.625
10565,4.3636,15.0,3.79435483871,1.07258064516,366.0,1.47580645161,33.72,-117.76,1.484
10566,3.2229,15.0,2.95321637427,1.02339181287,470.0,1.37426900585,33.71,-117.76,1.083
10567,4.1167,18.0,5.46666666667,1.13333333333,391.0,6.51666666667,33.73,-117.74,0.875
10568,8.2953,11.0,7.47159090909,0.928977272727,1256.0,3.56818181818,33.66,-117.69,3.505
10569,6.9501,5.0,5.88088642659,0.954293628809,1933.0,2.67728531856,33.66,-117.69,2.257
10570,5.7797,5.0,5.65432098765,1.09232420827,4656.0,2.49919484702,33.67,-117.67,3.092
10571,4.7341,4.0,5.27475375842,1.13063763608,4762.0,2.46863659927,33.66,-117.67,2.374
10572,5.928,6.0,5.73992269464,1.057426836,4783.0,2.64108227499,33.65,-117.68,2.399
10573,6.5069,4.0,6.06289978678,1.03411513859,2677.0,2.8539445629,33.68,-117.64,2.434
10574,1.9659,6.0,4.79545454545,1.15909090909,125.0,2.84090909091,33.72,-117.7,5.00001
10575,7.5619,15.0,7.6402266289,1.05949008499,2383.0,3.37535410765,33.65,-117.69,3.02
10576,8.1926,15.0,7.42949547219,1.0,2380.0,3.07891332471,33.64,-117.7,3.266
10577,4.9079,23.0,5.70750988142,1.02766798419,792.0,3.13043478261,33.63,-117.69,2.738
10578,5.7559,18.0,6.07223113965,1.04975922953,1843.0,2.95826645265,33.64,-117.69,2.158
10579,6.9741,16.0,6.76762402089,0.971279373368,1279.0,3.33942558747,33.64,-117.69,2.62
10580,2.885,9.0,5.32310838446,1.01431492843,4660.0,4.76482617587,33.71,-117.82,1.625
10581,6.5987,24.0,7.37556561086,1.03619909502,1383.0,3.12895927602,33.72,-117.82,2.728
10582,2.1719,17.0,5.8087431694,1.03278688525,363.0,1.98360655738,33.73,-117.81,2.613
10583,4.821,16.0,5.12133072407,0.990215264188,1317.0,2.57729941292,33.72,-117.8,2.014
10584,7.3769,16.0,7.68299711816,1.11527377522,1227.0,3.53602305476,33.71,-117.81,3.024
10585,6.8634,24.0,7.18388429752,0.954545454545,1593.0,3.29132231405,33.72,-117.82,2.765
10586,5.4248,15.0,5.2927756654,1.01520912548,681.0,2.58935361217,33.7,-117.77,1.872
10587,3.7988,14.0,4.18047337278,1.10059171598,744.0,2.20118343195,33.69,-117.77,1.841
10588,5.0631,15.0,4.31034482759,0.974137931034,261.0,2.25,33.69,-117.77,1.54
10589,2.1406,16.0,4.95833333333,1.01488095238,479.0,1.4255952381,33.69,-117.77,0.55
10590,5.1299,16.0,5.77641277641,0.990171990172,2529.0,3.10687960688,33.69,-117.78,2.389
10591,6.115,19.0,7.64525993884,1.0122324159,1027.0,3.14067278287,33.68,-117.78,3.156
10592,6.0961,16.0,6.96721311475,1.02663934426,1575.0,3.22745901639,33.69,-117.78,2.955
10593,6.8219,16.0,6.67883211679,1.08759124088,1429.0,3.47688564477,33.69,-117.8,3.255
10594,5.7115,16.0,6.17741935484,0.967741935484,679.0,2.73790322581,33.69,-117.79,3.139
10595,6.8722,16.0,6.68227424749,1.03010033445,818.0,2.73578595318,33.68,-117.79,3.261
10596,4.4391,14.0,5.28056112224,1.03406813627,1150.0,2.30460921844,33.68,-117.8,3.067
10597,4.2083,14.0,4.82573726542,0.970509383378,874.0,2.34316353887,33.69,-117.8,2.51
10598,7.9887,15.0,6.83713355049,1.04885993485,873.0,2.84364820847,33.69,-117.8,3.28
10599,3.631,5.0,4.58088235294,1.07352941176,396.0,2.91176470588,33.68,-117.8,2.25
10600,6.9133,8.0,5.97647058824,1.02647058824,862.0,2.53529411765,33.68,-117.8,2.741
10601,7.7589,8.0,6.37689969605,1.03951367781,908.0,2.75987841945,33.67,-117.81,3.429
10602,4.6019,8.0,5.05175983437,1.03933747412,1113.0,2.30434782609,33.67,-117.81,2.425
10603,5.2124,9.0,5.32993197279,1.01700680272,675.0,2.29591836735,33.67,-117.81,1.996
10604,7.2025,9.0,6.32467532468,1.02857142857,1194.0,3.1012987013,33.67,-117.81,2.75
10605,7.4581,9.0,6.42941176471,1.03921568627,1447.0,2.83725490196,33.67,-117.81,2.966
10606,5.1583,8.0,4.83743842365,1.01724137931,913.0,2.24876847291,33.68,-117.81,1.922
10607,6.0634,15.0,5.93527508091,1.06796116505,841.0,2.7216828479,33.68,-117.78,2.343
10608,4.6793,14.0,5.83333333333,1.12,852.0,2.84,33.68,-117.78,2.368
10609,7.2118,13.0,6.52475247525,1.0297029703,1137.0,2.81435643564,33.68,-117.79,3.115
10610,4.0187,11.0,4.85158150852,1.16058394161,849.0,2.06569343066,33.68,-117.78,2.356
10611,5.7858,9.0,5.49831649832,0.993265993266,928.0,3.12457912458,33.68,-117.79,2.659
10612,8.735,10.0,6.34337349398,0.960843373494,1002.0,3.01807228916,33.68,-117.79,3.753
10613,5.7759,5.0,5.49583333333,1.08541666667,1179.0,2.45625,33.67,-117.8,2.4
10614,8.284,5.0,6.2644836272,0.977329974811,1147.0,2.88916876574,33.67,-117.8,3.025
10615,6.7962,4.0,6.20593692022,1.0241187384,1525.0,2.8293135436,33.67,-117.8,3.291
10616,2.4233,5.0,4.36111111111,0.888888888889,880.0,3.05555555556,33.69,-117.81,4.5
10617,4.5469,4.0,5.21959459459,1.02702702703,788.0,2.66216216216,33.68,-117.81,5.00001
10618,8.7974,4.0,6.14611872146,0.972602739726,603.0,2.75342465753,33.68,-117.82,3.606
10619,7.9187,3.0,6.31275720165,1.01646090535,1357.0,2.79218106996,33.68,-117.82,3.336
10620,6.276,17.0,6.43333333333,0.975555555556,1588.0,3.52888888889,33.67,-117.82,2.907
10621,4.1652,4.0,4.0325,1.0475,1666.0,2.0825,33.68,-117.83,1.845
10622,6.1395,3.0,5.72522159549,1.17566478646,3068.0,2.47219983884,33.68,-117.82,3.58
10623,4.5094,12.0,4.4263803681,1.09202453988,1913.0,1.95603271984,33.67,-117.77,1.602
10624,6.5743,10.0,7.07286432161,1.08291457286,1181.0,2.96733668342,33.72,-117.77,2.787
10625,7.8139,9.0,6.6450617284,0.975308641975,954.0,2.94444444444,33.72,-117.77,3.047
10626,8.1111,13.0,7.94672131148,1.01229508197,928.0,3.80327868852,33.71,-117.77,3.798
10627,7.5847,5.0,6.77257525084,0.976588628763,1986.0,3.32107023411,33.71,-117.77,3.757
10628,5.5631,4.0,5.48666666667,1.07,859.0,2.86333333333,33.71,-117.77,2.278
10629,7.3518,16.0,7.16558441558,0.944805194805,1081.0,3.50974025974,33.71,-117.78,3.312
10630,4.6141,4.0,4.79802955665,1.14285714286,428.0,2.10837438424,33.71,-117.78,1.954
10631,7.2074,3.0,6.48818897638,1.11023622047,3318.0,2.6125984252,33.73,-117.79,2.913
10632,5.409,16.0,8.15196078431,1.22549019608,597.0,2.92647058824,33.7,-117.78,2.339
10633,6.3298,16.0,5.61849192101,0.985637342908,3785.0,3.39766606822,33.7,-117.79,2.471
10634,6.2162,16.0,6.63965884861,0.987206823028,1641.0,3.49893390192,33.71,-117.79,2.832
10635,7.1069,16.0,7.68363636364,1.04484848485,3132.0,3.79636363636,33.71,-117.79,3.134
10636,4.4286,6.0,4.20316622691,0.97889182058,832.0,2.19525065963,33.7,-117.79,2.395
10637,5.2923,5.0,4.36338028169,1.06478873239,735.0,2.07042253521,33.7,-117.8,1.94
10638,5.1741,16.0,5.80327868852,1.02049180328,636.0,2.60655737705,33.7,-117.79,2.277
10639,6.5783,15.0,5.9335443038,1.0,890.0,2.8164556962,33.69,-117.79,2.448
10640,8.7385,16.0,8.24462365591,1.06451612903,1275.0,3.42741935484,33.69,-117.79,3.4
10641,3.3438,13.0,3.9222972973,0.976351351351,630.0,2.12837837838,33.69,-117.8,3.333
10642,4.1304,38.0,4.12441314554,1.08920187793,821.0,1.92723004695,33.55,-117.8,4.333
10643,7.866,36.0,6.6569579288,1.06472491909,658.0,2.12944983819,33.56,-117.79,5.00001
10644,10.9601,24.0,8.32180851064,1.33377659574,1730.0,2.30053191489,33.56,-117.81,5.00001
10645,5.8371,35.0,5.48275862069,1.13527851459,724.0,1.92042440318,33.55,-117.8,5.00001
10646,3.7059,33.0,3.52857142857,1.14285714286,167.0,2.38571428571,33.6,-117.77,2.375
10647,4.1591,41.0,5.00496277916,1.21339950372,783.0,1.9429280397,33.53,-117.8,5.00001
10648,2.2969,29.0,4.19174041298,1.36283185841,520.0,1.53392330383,33.54,-117.78,4.5
10649,3.821,39.0,4.53536257833,1.15666965085,1915.0,1.71441360788,33.55,-117.79,4.521
10650,5.0907,21.0,6.2399713467,1.10601719198,3173.0,2.2729226361,33.54,-117.75,3.782
10651,4.4464,29.0,5.9535655058,1.28026533997,1070.0,1.77446102819,33.51,-117.77,5.00001
10652,6.7861,28.0,7.38686131387,1.08394160584,617.0,2.25182481752,33.55,-117.77,4.991
10653,4.8488,5.0,5.96117471379,1.24191139871,4327.0,2.15380786461,33.57,-117.73,1.944
10654,3.875,16.0,4.0,1.0,15.0,3.0,33.67,-117.86,4.5
10655,2.5197,15.0,3.86973180077,1.04980842912,649.0,2.48659003831,33.67,-117.82,3.5
10656,3.7976,17.0,4.70357142857,1.14464285714,1454.0,2.59642857143,33.67,-117.83,2.75
10657,6.5356,15.0,5.23333333333,0.973333333333,747.0,1.66,33.66,-117.83,2.728
10658,5.3423,16.0,4.33608815427,1.06060606061,515.0,1.41873278237,33.66,-117.83,2.917
10659,6.3767,24.0,6.37987012987,1.07305194805,1831.0,2.9724025974,33.67,-117.81,2.69
10660,4.0,16.0,5.14574898785,1.00809716599,1022.0,2.06882591093,33.66,-117.8,2.234
10661,10.0757,16.0,6.14782608696,0.830434782609,635.0,2.76086956522,33.66,-117.81,3.839
10662,5.8752,20.0,6.15766738661,1.05831533477,1192.0,2.57451403888,33.66,-117.81,2.742
10663,6.4238,24.0,7.1765704584,1.0882852292,1605.0,2.72495755518,33.66,-117.82,2.784
10664,2.4132,11.0,4.19889502762,1.03683241252,6083.0,3.73419275629,33.64,-117.84,1.983
10665,7.79,25.0,6.51436781609,1.0316091954,866.0,2.48850574713,33.61,-117.87,5.00001
10666,8.6001,15.0,7.13870246085,1.07829977629,930.0,2.08053691275,33.61,-117.86,5.00001
10667,10.1275,27.0,7.49342105263,1.03947368421,772.0,2.53947368421,33.55,-117.88,5.00001
10668,9.0519,21.0,7.43229166667,1.01041666667,1443.0,2.50520833333,33.6,-117.84,5.00001
10669,7.9367,23.0,9.1768115942,1.19130434783,1092.0,3.1652173913,33.62,-117.86,5.00001
10670,10.1989,17.0,7.47487437186,0.93216080402,1247.0,3.13316582915,33.62,-117.86,5.00001
10671,10.3893,18.0,6.75,0.972222222222,316.0,2.92592592593,33.62,-117.85,5.00001
10672,7.5674,14.0,6.4776119403,1.10597014925,1505.0,2.24626865672,33.61,-117.85,5.00001
10673,15.0001,13.0,7.84290030211,0.993957703927,1865.0,2.81722054381,33.62,-117.85,5.00001
10674,5.3099,17.0,5.79588014981,1.03183520599,1175.0,2.20037453184,33.63,-117.86,5.00001
10675,7.2217,28.0,7.30472103004,1.06652360515,1134.0,2.43347639485,33.54,-117.77,5.00001
10676,6.9257,28.0,6.96594427245,1.01857585139,826.0,2.5572755418,33.54,-117.76,4.664
10677,4.1699,47.0,5.30927835052,1.12027491409,1105.0,1.89862542955,33.54,-117.77,3.737
10678,3.2708,46.0,4.61160714286,0.995535714286,462.0,2.0625,33.53,-117.77,3.847
10679,3.053,50.0,5.12,1.51555555556,519.0,2.30666666667,33.52,-117.8,5.00001
10680,7.9794,28.0,6.42708333333,1.03958333333,1176.0,2.45,33.53,-117.76,4.261
10681,8.4614,18.0,5.55862068966,0.96724137931,1310.0,2.25862068966,33.53,-117.76,3.919
10682,10.6349,24.0,6.34036144578,1.0421686747,712.0,2.14457831325,33.53,-117.76,5.00001
10683,5.1837,32.0,5.73848987109,1.21731123389,1105.0,2.0349907919,33.53,-117.77,4.456
10684,6.6178,44.0,6.83955223881,1.23507462687,515.0,1.92164179104,33.51,-117.78,5.00001
10685,5.5137,15.0,4.90443686007,1.01023890785,1382.0,2.35836177474,33.63,-117.73,1.618
10686,5.6877,16.0,5.54899328859,0.993288590604,2103.0,2.82281879195,33.62,-117.74,2.314
10687,5.5342,9.0,4.61070110701,0.907749077491,1111.0,2.04981549815,33.64,-117.75,1.823
10688,3.1679,21.0,5.08096280088,1.13347921225,662.0,1.44857768053,33.62,-117.72,1.1
10689,2.8583,19.0,4.10035842294,0.960573476703,365.0,1.3082437276,33.62,-117.72,1.058
10690,2.395,25.0,4.79872204473,1.14696485623,891.0,1.42332268371,33.61,-117.71,0.803
10691,1.9,15.0,6.74257425743,1.26237623762,378.0,1.87128712871,33.63,-117.72,1.625
10692,2.7634,19.0,4.71591836735,1.0293877551,1711.0,1.39673469388,33.62,-117.72,0.869
10693,4.8611,16.0,4.87603305785,1.07438016529,178.0,1.47107438017,33.61,-117.73,1.868
10694,3.4706,16.0,3.51769087523,1.09869646182,686.0,1.27746741155,33.62,-117.74,2.417
10695,3.7422,16.0,5.04212454212,1.05494505495,857.0,1.5695970696,33.61,-117.74,2.298
10696,3.5625,17.0,4.77652370203,1.06997742664,662.0,1.49435665914,33.61,-117.74,1.808
10697,3.1779,17.0,4.78735632184,1.08429118774,781.0,1.49616858238,33.61,-117.75,1.865
10698,4.9,5.0,5.21518987342,1.22784810127,1727.0,1.82172995781,33.6,-117.75,2.556
10699,3.2845,16.0,4.64212678937,0.997955010225,709.0,1.44989775051,33.61,-117.75,2.276
10700,2.6759,17.0,4.63120567376,1.03191489362,832.0,1.47517730496,33.61,-117.73,1.206
10701,3.6484,16.0,3.45626822157,1.05685131195,1738.0,2.53352769679,33.61,-117.7,3.226
10702,2.3774,26.0,4.86780383795,1.078891258,634.0,1.35181236674,33.6,-117.7,0.743
10703,3.5521,8.0,5.29252782194,1.19713831479,1312.0,2.08585055644,33.6,-117.71,2.298
10704,2.3387,25.0,4.60397553517,1.09174311927,893.0,1.36544342508,33.6,-117.71,0.748
10705,2.5685,26.0,4.51777777778,1.02888888889,618.0,1.37333333333,33.61,-117.72,0.804
10706,2.49,26.0,4.54280821918,1.06335616438,774.0,1.32534246575,33.61,-117.72,0.811
10707,2.6848,26.0,4.59426847662,1.09502262443,888.0,1.33936651584,33.61,-117.71,0.741
10708,2.3438,26.0,4.54183266932,1.09561752988,669.0,1.33266932271,33.61,-117.71,0.723
10709,2.7601,25.0,4.55373831776,1.07242990654,602.0,1.40654205607,33.6,-117.71,0.725
10710,2.625,26.0,4.90865384615,1.10576923077,301.0,1.44711538462,33.6,-117.7,0.806
10711,3.1131,25.0,4.75179856115,1.06115107914,396.0,1.42446043165,33.6,-117.7,0.771
10712,4.1678,11.0,5.11712285169,1.09293443666,3445.0,2.19287078294,33.59,-117.7,1.909
10713,4.5833,5.0,3.88888888889,1.0,384.0,2.24561403509,33.66,-117.84,2.304
10714,3.7857,5.0,4.19900497512,1.06965174129,857.0,2.13184079602,33.66,-117.84,2.316
10715,2.2262,4.0,4.01216545012,1.10948905109,1030.0,2.50608272506,33.65,-117.84,2.25
10716,7.9217,4.0,5.10606060606,1.0,511.0,2.58080808081,33.66,-117.83,2.962
10717,3.7875,9.0,2.7264957265,1.13675213675,426.0,1.82051282051,33.65,-117.83,1.875
10718,4.1103,8.0,5.38596491228,1.06766917293,950.0,2.38095238095,33.65,-117.83,2.504
10719,6.4967,15.0,6.18090452261,1.12311557789,1049.0,2.63567839196,33.66,-117.82,3.875
10720,8.1093,17.0,7.31535947712,0.996732026144,1798.0,2.93790849673,33.63,-117.81,4.104
10721,6.3822,18.0,7.36013986014,1.05594405594,830.0,2.9020979021,33.65,-117.82,3.625
10722,4.1944,8.0,2.90909090909,0.818181818182,26.0,2.36363636364,33.63,-117.8,2.708
10723,8.8693,8.0,6.30780141844,1.01134751773,1680.0,2.3829787234,33.64,-117.8,4.504
10724,11.1121,15.0,7.77884615385,1.08413461538,1289.0,3.09855769231,33.63,-117.8,4.93
10725,9.8589,18.0,7.10071942446,0.935251798561,808.0,2.90647482014,33.64,-117.82,5.00001
10726,11.0138,16.0,7.30699088146,1.06079027356,868.0,2.63829787234,33.64,-117.81,4.421
10727,12.3411,4.0,7.47210300429,0.965665236052,811.0,3.48068669528,33.64,-117.81,5.00001
10728,8.8742,31.0,5.69294605809,1.09439834025,1938.0,2.01037344398,33.6,-117.88,5.00001
10729,6.6155,20.0,6.10646387833,1.08745247148,1064.0,2.02281368821,33.6,-117.87,5.00001
10730,5.1155,35.0,3.88807785888,0.968369829684,782.0,1.90267639903,33.6,-117.87,5.0
10731,6.6544,44.0,6.68181818182,1.05882352941,910.0,2.43315508021,33.59,-117.87,5.00001
10732,5.2949,33.0,5.64195298373,1.08860759494,1155.0,2.08860759494,33.6,-117.87,5.00001
10733,6.6265,30.0,6.02229299363,1.15923566879,635.0,2.02229299363,33.6,-117.86,5.00001
10734,4.498,34.0,4.75626740947,1.08495821727,1275.0,1.77576601671,33.6,-117.87,4.829
10735,7.8164,36.0,7.36945812808,1.21674876847,441.0,2.1724137931,33.6,-117.89,5.00001
10736,4.0764,41.0,5.53090909091,1.19272727273,527.0,1.91636363636,33.61,-117.9,5.00001
10737,4.8,40.0,6.58018867925,1.25235849057,952.0,2.24528301887,33.61,-117.91,5.00001
10738,5.1048,37.0,5.35384615385,1.30769230769,673.0,1.72564102564,33.6,-117.91,5.00001
10739,7.2988,37.0,9.16666666667,1.34426229508,921.0,2.51639344262,33.57,-117.92,5.00001
10740,3.6538,25.0,5.22245762712,1.23940677966,906.0,1.91949152542,33.6,-117.9,5.00001
10741,3.5682,23.0,6.02666666667,1.36,539.0,1.79666666667,33.61,-117.92,5.00001
10742,11.075,38.0,7.20467836257,1.04093567251,410.0,2.39766081871,33.61,-117.91,5.00001
10743,10.3682,37.0,8.07792207792,1.12337662338,394.0,2.55844155844,33.61,-117.92,5.00001
10744,10.3048,36.0,8.13492063492,1.19047619048,316.0,2.50793650794,33.61,-117.92,5.00001
10745,11.216,36.0,8.44383561644,1.24657534247,771.0,2.11232876712,33.61,-117.91,5.00001
10746,4.7024,21.0,5.22392135445,1.25013653741,3162.0,1.7269251775,33.63,-117.88,3.454
10747,3.0625,24.0,4.30508474576,1.00847457627,465.0,1.97033898305,33.62,-117.89,0.938
10748,8.5574,16.0,6.46690518784,1.01967799642,1209.0,2.16279069767,33.64,-117.88,3.922
10749,13.1738,19.0,7.89373297003,1.12534059946,860.0,2.34332425068,33.61,-117.9,5.00001
10750,6.3017,16.0,5.70449172577,1.32151300236,656.0,1.55082742317,33.61,-117.89,3.5
10751,6.0247,41.0,6.30281690141,1.27112676056,540.0,1.9014084507,33.61,-117.89,5.00001
10752,5.0,42.0,5.22489959839,1.12449799197,539.0,2.16465863454,33.61,-117.89,5.00001
10753,5.1923,44.0,6.40361445783,1.27409638554,745.0,2.24397590361,33.61,-117.89,5.00001
10754,5.6336,40.0,5.89568345324,1.26618705036,498.0,1.79136690647,33.6,-117.89,5.00001
10755,4.2222,45.0,5.74085365854,1.27743902439,653.0,1.99085365854,33.61,-117.89,5.00001
10756,3.4937,44.0,5.52255639098,1.17293233083,507.0,1.90601503759,33.61,-117.9,5.00001
10757,10.2849,26.0,7.80709534368,1.0088691796,1336.0,2.9623059867,33.64,-117.87,5.00001
10758,5.4284,4.0,5.06722689076,1.07422969188,1326.0,1.85714285714,33.65,-117.86,5.00001
10759,10.8289,9.0,6.82502768549,1.11184939092,1912.0,2.11738648948,33.63,-117.87,5.00001
10760,15.0001,15.0,8.06204379562,1.00364963504,735.0,2.68248175182,33.62,-117.87,5.00001
10761,9.802,8.0,6.91803278689,1.14754098361,375.0,2.04918032787,33.62,-117.87,5.00001
10762,5.9055,24.0,6.47082228117,1.00265251989,1777.0,2.35676392573,33.65,-117.88,4.773
10763,10.1454,26.0,8.17122040073,1.00910746812,1598.0,2.91074681239,33.63,-117.9,5.00001
10764,3.1985,20.0,3.5230296827,1.56192425793,1427.0,1.46059365404,33.63,-117.91,1.063
